buurt_idx,mean_distance,std_distance,mean_pct_100m,mean_pct_250m,mean_pct_500m,total_addresses,n_observations,percentage_met_herkomstland_buiten_europa,personenautos_per_huishouden,bevolkingsdichtheid_inwoners_per_km2,percentage_koopwoningen,buurtcode,gemiddeld_inkomen_per_inwoner,gemiddeld_inkomen_per_ontvanger,gemiddelde_woz_waarde,pct_huishoudens_laag_inkomen,pct_personen_laagste_40,pct_personen_hoogste_20,buurtnaam
47,192.00792238233657,87.50781414485877,21.36358817539233,76.62634657018579,97.40670865522326,4047,36647,29.0,0.5,18414.0,,BU05182144,37.9,45.6,396.0,6.2,34.7,28.1,Koningsplein e.o.
48,213.11594116631423,85.75242209933785,16.94361942939532,69.74509105671152,96.44406250605009,7160,36647,36.0,0.4,15745.0,,BU05182245,39.2,46.8,393.0,6.7,38.5,27.2,Zeeheldenkwartier
49,189.98571109227532,104.2368830207388,23.041288585153435,76.73446308227803,96.73808653147016,1187,36647,31.0,0.6,5256.0,,BU05182347,61.0,73.0,530.0,5.1,27.4,39.5,Willemspark
50,296.02578992563735,95.42965579801101,29.702522261940494,65.1651535174061,79.77704275150178,420,36647,28.0,0.7,397.0,,BU05182449,51.5,56.4,271.0,6.3,28.7,33.9,Haagse Bos
51,1137.0720150618554,482.4797543855557,0.0,0.5743623930574653,11.914680339703695,2982,36647,47.0,0.7,8705.0,,BU05182561,29.3,36.3,251.0,6.4,44.7,16.6,Landen
52,437.1127737893183,140.15500905850848,2.874871307474867,13.287909312593564,64.2260986295737,1590,36647,46.0,0.6,4765.0,,BU05182567,31.3,39.1,254.0,6.0,41.4,20.0,Kampen
53,1419.6809991909952,299.07850782361726,0.0,0.0,0.404460969986868,377,36647,23.0,1.2,878.0,,BU05182568,58.8,78.0,863.0,2.0,29.7,50.1,Marlot
54,670.8651547020332,350.07638898669734,1.8481801438578536,15.137791338315763,43.89626132179425,3880,36647,42.0,0.6,7114.0,,BU05182569,32.7,39.6,255.0,4.6,38.4,20.2,Burgen en Horsten
55,217.82403822296928,59.794903094262814,10.975544232313098,70.15789987982616,98.69541314015457,3067,36647,52.0,0.4,9343.0,,BU05182664,35.9,42.4,294.0,8.1,38.7,24.2,Bezuidenhout-West
56,210.1921925792651,83.92213941370167,21.91751855827791,65.2410428409962,97.56381155357894,2495,36647,32.0,0.8,8673.0,,BU05182665,47.0,60.0,463.0,4.3,25.6,43.7,Bezuidenhout-Midden
57,200.13387780858721,84.25581759324287,17.8561959909119,76.01508770246396,96.52791358715378,5249,36647,26.0,0.6,12269.0,,BU05182666,43.1,50.9,369.0,3.1,27.1,35.7,Bezuidenhout-Oost
58,194.68736502306706,74.22681349925652,25.42878035470438,71.88240363788152,98.07328794114602,4649,36647,61.0,0.2,17934.0,,BU05182718,24.4,28.7,223.0,8.7,57.4,10.1,Huygenspark
59,162.33250567251312,103.77507901260496,34.36579525230199,83.29164904357792,97.3278802190872,576,36647,45.0,0.2,9677.0,,BU05182762,27.0,29.6,207.0,12.7,51.2,9.8,Rivierenbuurt-Zuid
60,181.84989486024767,67.48063337831424,22.259860035459916,76.05354617211076,99.01943045212259,1918,36647,47.0,0.9,11020.0,,BU05182763,35.0,42.3,336.0,11.2,46.1,23.2,Rivierenbuurt-Noord
61,220.96669189578435,86.90006790718617,20.488712650622823,63.95951070457502,95.9964482041287,4746,36647,42.0,0.4,13032.0,,BU05182811,34.6,40.5,318.0,7.6,43.1,22.4,Kortenbos
62,175.25968897668756,70.50230449745744,26.46996718032779,79.04083959567826,98.46317484478864,1907,36647,32.0,0.6,4490.0,,BU05182812,54.5,62.1,522.0,5.4,30.6,34.9,Voorhout
63,155.7092431486956,58.3602611787916,26.45674144311916,87.48974097956743,99.57977127187512,2455,36647,49.0,0.9,14243.0,,BU05182813,41.5,48.6,388.0,5.5,35.5,31.7,Uilebomen
64,188.16404008410228,89.70757497034201,27.169178579241137,75.88637870039263,96.40513657129421,4458,36647,47.0,0.3,14974.0,,BU05182814,31.1,35.5,282.0,7.6,46.3,16.3,Zuidwal
65,433.1657313105172,169.13373958215985,6.024626732550239,29.301592792708277,66.70142595641644,6050,36647,79.0,0.5,22143.0,,BU05182915,21.1,27.2,243.0,10.1,57.8,7.3,Schildersbuurt-West
66,460.1925670390846,120.38667105868335,1.7989564729728613,14.352819421411532,59.5927333129385,4253,36647,82.0,0.5,20794.0,,BU05182916,19.8,25.8,237.0,11.1,63.2,6.2,Schildersbuurt-Noord
67,597.14620198136,162.35547582261253,1.0714468182975954,7.7906738676552925,36.13016918248138,2632,36647,86.0,0.5,19495.0,,BU05182917,18.9,24.8,248.0,11.3,62.7,5.1,Schildersbuurt-Oost
68,408.4671167081662,145.55943162038542,3.440024398326898,19.13153549962473,72.2291534885697,1801,36647,76.0,0.5,21781.0,,BU05183032,20.3,26.2,221.0,12.6,60.4,5.9,Transvaalkwartier-Noord
69,481.88157252039434,206.92564134060908,5.87386190305782,17.22401486470644,54.48930506920129,1853,36647,74.0,0.6,18322.0,,BU05183033,21.2,28.9,266.0,9.5,51.9,8.6,Transvaalkwartier-Midden
70,542.1505559532682,307.3563851564825,4.043657405574561,17.540348894974738,56.58179313949449,2573,36647,64.0,0.6,20311.0,,BU05183034,21.7,28.7,280.0,9.5,51.3,7.3,Transvaalkwartier-Zuid
71,413.25998647385666,149.90244548364333,3.5805081166911603,19.63296096188966,71.98161427276362,3024,36647,32.0,0.6,18196.0,,BU05183130,26.8,32.9,244.0,5.1,41.1,11.2,Rustenburg
72,272.780024191718,120.56976202793793,7.161177065916632,53.514993304630416,92.36911182202785,2081,36647,40.0,0.6,20438.0,,BU05183131,26.7,33.2,245.0,6.0,40.2,11.4,Oostbroek-Noord
73,498.9086775700389,250.75301654926886,4.660441792633497,22.01065638376067,55.14330623286627,3470,36647,41.0,0.5,22108.0,,BU05183135,24.4,31.0,237.0,6.4,42.8,8.8,Oostbroek-Zuid
74,567.9845830826367,370.4937932029421,5.115225010265489,26.254746265714026,55.81400866162106,8463,36647,30.0,0.6,13219.0,,BU05183284,29.9,36.1,258.0,3.9,36.5,15.2,Leyenburg
75,1328.5180570683513,1065.7439888850342,0.7981145791848911,6.673540936680595,35.05777003739336,3612,36647,69.0,0.6,10608.0,,BU05183387,21.1,28.2,236.0,8.6,55.2,7.6,"Venen, Oorden en Raden"
76,1469.1948092190987,1190.428588716104,1.6578453483104254,6.615424668765719,22.908798610801934,3420,36647,65.0,0.7,8159.0,,BU05183396,23.1,30.0,223.0,6.5,50.4,9.0,"Zijden, Steden en Zichten"
77,1651.6271392998697,1244.9943868043206,1.3657758197873038,6.771473000363932,18.828203216350435,4759,36647,65.0,0.6,11094.0,,BU05183398,22.8,30.0,243.0,8.0,51.7,9.6,Dreven en Gaarden
78,2114.00491743512,1506.867181657899,6.267748179943002,6.414648527910415,13.02371734852135,943,36647,27.0,0.7,1597.0,,BU05183399,37.9,46.6,447.0,4.9,48.1,23.6,De Uithof
79,1065.8067775387924,967.3785254944245,4.112698277545467,18.67138177861689,50.029845771892944,3124,36647,61.0,0.6,14030.0,,BU05183480,23.0,29.5,198.0,8.5,50.8,7.3,Morgenstond-Zuid
80,1018.3273005039301,730.1374526466275,1.2385235365244291,6.933050917023552,25.623977621984764,3627,36647,63.0,0.7,13067.0,,BU05183488,27.1,35.0,289.0,4.7,43.2,15.6,Morgenstond-West
81,792.2941409270642,638.2522482086056,3.448112839673379,15.703994028287468,46.42630009916877,3537,36647,61.0,0.5,10249.0,,BU05183489,24.3,30.7,207.0,7.7,51.0,9.4,Morgenstond-Oost
82,530.7312553296666,547.7881443632576,0.0,61.31421885059682,62.00250881638495,101,36647,32.0,0.5,158.0,,BU05183536,23.8,24.8,188.0,11.2,64.5,3.9,Zuiderpark
83,1109.6450696068762,621.0817112963266,0.0,1.0092764497936273,10.781435324901718,1763,36647,68.0,0.6,8739.0,,BU05183620,22.6,29.9,210.0,10.0,52.9,8.3,Moerwijk-Oost
84,879.3835352576713,760.9285272166012,3.487944179334029,15.977711931354817,42.19043917307185,3323,36647,71.0,0.5,12435.0,,BU05183637,19.6,25.6,181.0,10.0,62.4,4.4,Moerwijk-West
85,757.5623057026374,580.8841540111773,4.004967315765101,20.28412746895622,41.79250959848237,3224,36647,55.0,0.5,15140.0,,BU05183638,22.9,29.1,217.0,8.3,50.3,7.5,Moerwijk-Noord
86,1195.4800562697644,838.4864757953288,0.0,0.0,16.797990296974465,2420,36647,71.0,0.6,11286.0,,BU05183639,23.8,32.0,218.0,8.9,50.6,11.3,Moerwijk-Zuid
87,600.920500419197,418.4976793160465,1.2157906063719304,21.56611220528915,56.37297476650577,1723,36647,71.0,0.9,16462.0,,BU05183721,22.2,29.2,286.0,9.2,50.2,9.1,Groente- en Fruitmarkt
88,253.40104321050262,98.80371885526687,19.93078616781142,55.21742474944967,93.48837471526295,3238,36647,65.0,0.3,18197.0,,BU05183819,24.6,29.1,211.0,7.5,54.8,11.7,Laakhaven-Oost
89,583.4532874835702,221.4648241768959,4.057133382494422,15.689921162168433,37.11521941176993,3735,36647,70.0,0.5,12794.0,,BU05183822,26.8,32.8,228.0,7.7,46.0,12.0,Laakhaven-West
90,915.6781354502263,617.0702544496845,1.8384611442919394,17.737083836202668,41.44549367805253,1613,36647,67.0,0.7,12341.0,,BU05183823,23.6,30.6,281.0,7.4,49.9,10.6,Spoorwijk
91,741.7310189174655,464.46348134833346,5.562765245371081,21.839358524599813,40.468586484093386,3517,36647,43.0,0.6,17760.0,,BU05183824,25.1,31.2,245.0,6.8,43.3,8.8,Laakkwartier-West
92,476.16118258647026,263.49677963861313,4.497631221055603,26.791960195316882,63.60860703232407,5184,36647,40.0,0.5,21126.0,,BU05183825,25.2,30.9,240.0,7.1,44.0,9.0,Laakkwartier-Oost
93,533.5955791099692,272.92073201808654,6.369964434913616,22.473793074500595,51.050852769042905,3924,36647,62.0,0.5,17089.0,,BU05183826,21.9,27.7,224.0,8.5,54.5,7.3,Noordpolderbuurt
94,766.9336251419084,433.3281009600856,11.371225294714282,18.802618737546553,37.32788337834313,1902,36647,55.0,1.1,1551.0,,BU05183960,49.6,59.6,309.0,2.9,18.3,44.4,Binckhorst
95,1543.624730528997,1092.5361629022316,0.048173770418435936,3.092756060863587,12.540528573762478,1556,36647,52.0,1.0,4782.0,,BU05184001,34.7,44.6,429.0,4.1,35.1,26.2,Erasmus Veld
96,2067.111713926884,1226.9834542034064,0.4107600084188651,2.4827080930643524,7.9401893864092585,3155,36647,49.0,1.1,9042.0,,BU05184002,33.3,46.4,481.0,4.2,35.5,29.2,Hoge Veld
97,2435.823519956086,1459.0957335642306,0.0,0.0,2.48268673118942,1066,36647,34.0,1.3,7617.0,,BU05184003,41.6,51.4,552.0,1.4,32.4,34.0,Parkbuurt oosteinde
98,1320.9737691001246,730.2565215651193,0.0,0.08394112686414922,20.26528514644868,63,36647,13.0,,93.0,,BU05184106,43.1,52.8,700.0,,34.0,34.7,Vlietzoom-West
99,,,,,,0,0,,,,,BU05184107,,,,,,,Vliegeniersbuurt
100,2214.813322657859,1498.999617882073,0.0,0.0,21.796623383711,350,36647,68.0,0.9,1436.0,,BU05184110,28.5,39.3,378.0,9.4,36.7,17.5,De Reef
101,2145.066606734658,1223.8820581926516,0.0,0.0,1.3528813249697837,668,36647,25.0,1.5,2781.0,,BU05184208,54.3,71.9,819.0,3.0,32.2,47.7,Bosweide
102,,,,,,0,0,,,,,BU05184209,,,,,,,Tedingerbroek
103,2449.786703492356,1480.7826672704443,1.0017256057119055,3.313216200582722,10.221372848577829,2686,36647,44.0,1.0,8416.0,,BU05184212,34.1,44.7,411.0,3.3,35.4,28.8,Morgenweide
104,2529.011698515272,1467.6677136478877,1.0815424300234908,3.891531173449008,9.531724406655625,2032,36647,41.0,1.0,9887.0,,BU05184213,33.9,43.1,427.0,3.8,37.7,27.2,Singels
105,2917.8146907934406,1572.0408019023555,0.0,0.3336908326079551,3.3917441756167697,1672,36647,42.0,1.1,5692.0,,BU05184214,32.8,41.9,412.0,3.8,37.1,26.0,Waterbuurt
106,3544.331345749562,1689.6169661657912,0.0,0.0,0.0,1100,36647,25.0,1.2,6703.0,,BU05184215,38.8,50.8,550.0,2.1,37.2,34.4,De Bras
107,1558.6127063428944,719.3391864013246,0.0,0.0,3.0545644936829754,32,36647,10.0,1.3,79.0,,BU05184316,60.0,,836.0,,,,Vlietzoom-Oost
108,,,,,,0,0,,,24.0,,BU05184317,,,,,,,De Rivieren
109,870.2980575136006,461.43302388081736,0.7664061583891311,10.67893554590965,28.892641379338787,999,36647,21.0,0.8,12318.0,,BU06030111,,,,,,,Cromvliet
110,1161.3539733831296,544.3147118173746,0.7269320751908489,2.61475279535522,4.6748748950953996,998,36647,16.0,1.1,9294.0,,BU06030112,,,,,,,Leeuwendaal
111,887.9825766933048,446.5057024939724,1.5359423856895522,6.559734787580328,27.224668689390022,1315,36647,24.0,0.8,10356.0,,BU06030221,,,,,,,Oud-Rijswijk
112,1302.9131467680754,685.707138660856,0.33952356852220983,2.1202759304053087,3.5363153983767477,1484,36647,19.0,0.8,10168.0,,BU06030222,,,,,,,Bomenbuurt
113,949.3336168577737,398.2624538667779,0.2752102148201754,1.3507980083166,11.85135119016204,334,36647,23.0,0.7,3636.0,,BU06030223,,,,,,,Welgelegen
114,1323.1328002647892,468.150632515347,0.11240757149571212,0.8133208749556022,2.8098495900950815,2201,36647,25.0,0.7,9971.0,,BU06030224,,,,,,,Rembrandtkwartier
115,1611.2007024728985,710.976370739296,0.14672283332503214,0.9418299352112789,3.072354218783586,269,36647,43.0,0.5,5305.0,,BU06030225,,,,,,,Havenkwartier
116,1229.484913558459,985.3373721583404,13.247662749316277,23.37822838114637,48.31500532103583,62,36647,32.0,,739.0,,BU06030391,,,,,,,Hoornwijck
117,1370.632558734618,962.7868007348851,0.0,0.0,36.175546498356006,99,36647,16.0,,948.0,,BU06030392,,,,,,,Broekpolder
118,1216.6365100548412,590.6810991395959,0.0,3.261522089120528,8.314258931394752,68,36647,46.0,0.7,176.0,,BU06030431,,,,,,,Julianapark
119,1723.838569960504,716.8739942649387,0.0,0.26439505864833995,6.660668171842348,616,36647,19.0,0.9,7532.0,,BU06030432,,,,,,,Huis te Lande
120,1768.1815501068293,620.2346609681601,0.003345496483710923,0.048326906556561605,3.0576194044056266,2075,36647,36.0,0.7,5363.0,,BU06030434,,,,,,,Te Werve
121,2016.4997156151885,783.4715084437727,0.2208637868354006,0.5477834391834695,5.074525415622698,1249,36647,51.0,2.2,1139.0,,BU06030581,,,,,,,Plaspoelpolder
122,2057.8112750060914,884.3446093434817,0.028880487721585243,9.399567988208375,13.137078913365999,1002,36647,34.0,0.8,8791.0,,BU06030633,,,,,,,Stationskwartier
123,1333.4168588062296,607.7672316384659,0.0,0.0,0.0,2,36647,,,45.0,,BU06030641,,,,,,,Spoorzicht
124,1848.5531249243038,749.0860390541969,0.0,0.0,4.5570059761138575,1505,36647,33.0,0.7,9996.0,,BU06030642,,,,,,,Kleurenbuurt
125,2163.0753697881887,915.5957930532493,0.6881559870935245,6.179020068086648,13.055089933008507,1342,36647,44.0,0.5,8074.0,,BU06030643,,,,,,,Artiestenbuurt
126,2645.73652944967,1028.7977727599668,0.07678219364541274,1.759584071527718,5.890535643239474,2197,36647,47.0,0.7,8608.0,,BU06030771,,,,,,,Muziekbuurt
127,,,,,,0,0,,,,,BU06030772,,,,,,,Wilhelminapark
128,1990.9163525805855,783.4444810158863,0.0,0.0,0.14092934431629928,345,36647,16.0,0.6,818.0,,BU06030851,,,,,,,Overvoorde
129,2099.9497154112873,1021.1860102529095,0.0,0.0,0.0,1569,36647,25.0,1.2,5758.0,,BU06030852,,,,,,,Strijp
130,2007.6528649004044,840.0260927966976,0.0,0.0,0.0,424,36647,29.0,1.0,7467.0,,BU06030853,,,,,,,Presidentenbuurt
131,2271.6549111995237,962.5664471610909,0.0,1.7105266401596708,4.0069713808993,2247,36647,36.0,0.8,8429.0,,BU06030854,,,,,,,Ministerbuurt
132,2620.7226381075084,1195.8698697486038,0.7506031924743141,1.682150956051615,4.388959544548067,3263,36647,45.0,0.8,10959.0,,BU06030961,,,,,,,Stervoorde
133,2484.1480312713843,1329.690120325688,0.0,0.0,0.0,302,36647,33.0,1.4,2036.0,,BU06030962,,,,,,,Eikelenburg
134,2593.038969943982,1014.4275838587364,0.0,0.0,2.051230075352104,7,36647,,,21.0,,BU06031082,,,,,,,Elsenburg
135,3234.7633845498713,1205.383129784412,0.0,0.0,0.0,165,36647,12.0,1.1,1014.0,,BU06031083,,,,,,,Pasgeld
136,2444.594132979665,1071.8717329418528,0.0,0.0,0.0,4,36647,,,25.0,,BU06031193,,,,,,,Kraayenburg
137,3331.968020907601,1329.181822430574,0.0,0.0,0.06767996175753617,299,36647,19.0,1.0,4059.0,,BU06031194,,,,,,,Vrijenban
138,3394.7121481981744,173.73274940644188,0.0,0.0,0.0,228,36647,24.0,1.4,608.0,,BU06290001,,,,,,,Oud-Wassenaar
139,2538.7964087698515,151.8033192660816,0.0,0.0,0.0,564,36647,25.0,1.5,1214.0,,BU06290002,,,,,,,Nieuw-Wassenaar
140,1141.9359805328759,172.58275380633407,0.0,0.20584163126230157,2.046552241656889,92,36647,17.0,1.3,100.0,,BU06290003,,,,,,,Duindigt met Groenendaal
141,3096.9748134287656,353.87927838356154,0.0,0.0,0.0,309,36647,23.0,1.3,481.0,,BU06290004,,,,,,,Oud-Clingendaal
142,3146.814565414548,241.20454833619786,0.0,0.0,0.0,193,36647,23.0,1.8,456.0,,BU06290005,,,,,,,De Kieviet
143,2572.418533633277,368.4660274082661,0.0,0.0,0.0,526,36647,21.0,1.0,3745.0,,BU06290006,,,,,,,Kerkehout
144,2015.3663708354363,236.59421060200404,0.0,0.0,0.0,207,36647,26.0,1.5,1494.0,,BU06290007,,,,,,,Klingenbosch
145,2817.0791117518947,525.2464474763573,0.0,0.0,0.0,2,36647,,,6.0,,BU06290008,,,,,,,Verspreide huizen Eikenhorst
146,,,,,,0,0,,,1.0,,BU06290009,,,,,,,Verspreide huizen Meijendel
147,2391.017411980416,1430.3708281805807,0.0,0.0,0.0,38,36647,9.0,1.5,272.0,,BU17830603,,,,,,,Buitengebied 2 wateringen
