buurt_idx,mean_distance,std_distance,mean_pct_100m,mean_pct_250m,mean_pct_500m,total_addresses,n_observations,percentage_met_herkomstland_buiten_europa,personenautos_per_huishouden,bevolkingsdichtheid_inwoners_per_km2,percentage_koopwoningen,buurtcode,gemiddeld_inkomen_per_inwoner,gemiddeld_inkomen_per_ontvanger,gemiddelde_woz_waarde,pct_huishoudens_laag_inkomen,pct_personen_laagste_40,pct_personen_hoogste_20,buurtnaam
38,527.9376479653562,93.62285702289185,0.0,1.8130797647269488,45.46500229018827,3640,8469,32.0,0.7,11952.0,,BU05181840,24.9,31.2,270.0,6.0,48.6,10.0,Nieuw Waldeck
39,563.9656940742926,107.56448149170852,7.824496889880859,11.736745334821292,31.098214304210167,1995,8469,25.0,0.6,6593.0,,BU05181882,33.6,38.4,302.0,4.1,38.6,18.3,Rosenburg
40,407.849054354293,219.5409855703477,2.343832121467315,29.56410292243308,70.54526578317005,1166,8469,19.0,0.7,12360.0,,BU05181893,39.8,45.7,384.0,1.4,27.9,27.7,Componistenbuurt
41,320.8323587091342,234.09842885393894,7.863573681023398,52.40487975032526,83.49613972599475,2180,8469,21.0,0.7,9393.0,,BU05181894,35.1,38.3,278.0,2.4,35.4,17.0,Waldeck-Noord
42,385.1359416673465,131.8562092066063,3.2320394864792927,22.33164875329941,81.41271591310455,3202,8469,17.0,0.8,13543.0,,BU05181953,39.2,49.2,441.0,1.9,28.8,34.9,Vruchtenbuurt
43,448.2015040334063,191.53269999115867,1.2239642726009603,16.846667755785134,70.7229679808157,1314,8469,19.0,0.7,5285.0,,BU05181983,36.4,43.9,370.0,2.2,30.2,29.1,Eykenduinen
44,265.66919423362515,106.63840659957127,11.276503914272482,52.850539967370224,91.74657140529202,3794,8469,30.0,0.5,16798.0,,BU05182054,30.2,36.9,283.0,4.6,38.5,18.3,Heesterbuurt
45,190.82267485125487,84.17353919080928,21.2712587621244,77.27987794391947,97.42623941159093,6025,8469,34.0,0.5,17873.0,,BU05182055,33.7,40.4,316.0,5.6,36.1,22.2,Valkenboskwartier
46,256.16306546185973,96.59708388331698,12.445213184018998,56.77018978917804,92.50776223014842,3491,8469,43.0,0.5,13549.0,,BU05182110,31.8,38.4,293.0,6.7,39.2,19.6,Rond de Energiecentrale
47,182.22511239530752,83.48099151796019,23.24964113512958,79.5954390323896,97.84300906665725,4047,8469,29.0,0.5,18414.0,,BU05182144,37.9,45.6,396.0,6.2,34.7,28.1,Koningsplein e.o.
48,194.2978453639686,77.6707384337983,20.043711835013138,75.91327325223573,97.30096322374536,7160,8469,36.0,0.4,15745.0,,BU05182245,39.2,46.8,393.0,6.7,38.5,27.2,Zeeheldenkwartier
49,166.33866751821444,96.02050153742013,29.31830374377916,82.44507969647566,97.59572127018971,1187,8469,31.0,0.6,5256.0,,BU05182347,61.0,73.0,530.0,5.1,27.4,39.5,Willemspark
50,278.7650889468321,82.76006614159633,36.08184471096267,68.90277707493435,80.84074130301549,420,8469,28.0,0.7,397.0,,BU05182449,51.5,56.4,271.0,6.3,28.7,33.9,Haagse Bos
51,721.253483656658,168.60633035195463,0.0,1.2683136248118063,26.310133798421653,2982,8469,47.0,0.7,8705.0,,BU05182561,29.3,36.3,251.0,6.4,44.7,16.6,Landen
52,314.05936687757617,113.31797096204964,7.5566680108215625,35.073954511124924,89.42032763218575,1590,8469,46.0,0.6,4765.0,,BU05182567,31.3,39.1,254.0,6.0,41.4,20.0,Kampen
53,1207.847069992248,148.50634648338024,0.0,0.0,0.4239521700769822,377,8469,23.0,1.2,878.0,,BU05182568,58.8,78.0,863.0,2.0,29.7,50.1,Marlot
54,408.0987387422073,154.32028764719195,2.9758865869824818,25.319722748702667,72.993996905634,3880,8469,42.0,0.6,7114.0,,BU05182569,32.7,39.6,255.0,4.6,38.4,20.2,Burgen en Horsten
55,221.85737911513573,57.63940686055962,8.827861161728213,70.37559987376812,98.61913775716981,3067,8469,52.0,0.4,9343.0,,BU05182664,35.9,42.4,294.0,8.1,38.7,24.2,Bezuidenhout-West
56,237.67016652130636,71.3530722172229,15.057991765796324,54.620063127790594,97.17720007259767,2495,8469,32.0,0.8,8673.0,,BU05182665,47.0,60.0,463.0,4.3,25.6,43.7,Bezuidenhout-Midden
57,216.05180286961777,84.00893586466836,12.980655121327025,72.3981004000537,96.11907702519163,5249,8469,26.0,0.6,12269.0,,BU05182666,43.1,50.9,369.0,3.1,27.1,35.7,Bezuidenhout-Oost
58,186.49828588871944,79.12264577429859,28.149913006277167,74.85548562582487,98.1309867950328,4649,8469,61.0,0.2,17934.0,,BU05182718,24.4,28.7,223.0,8.7,57.4,10.1,Huygenspark
59,133.43011022675554,107.3510374900142,49.510469555634266,88.51987559202844,96.87290904081551,576,8469,45.0,0.2,9677.0,,BU05182762,27.0,29.6,207.0,12.7,51.2,9.8,Rivierenbuurt-Zuid
60,191.40667546577944,61.174077101237614,15.849818961898828,75.05533583746698,99.002175756987,1918,8469,47.0,0.9,11020.0,,BU05182763,35.0,42.3,336.0,11.2,46.1,23.2,Rivierenbuurt-Noord
61,208.54312201989217,79.30020721234624,22.439919575804012,67.35138792543361,96.98731453454822,4746,8469,42.0,0.4,13032.0,,BU05182811,34.6,40.5,318.0,7.6,43.1,22.4,Kortenbos
62,165.0471526842885,68.31395073283377,29.703289389483828,81.9241809931071,98.73323128002599,1907,8469,32.0,0.6,4490.0,,BU05182812,54.5,62.1,522.0,5.4,30.6,34.9,Voorhout
63,150.66979463843742,55.9775063524164,30.20310565981744,88.5332658053969,99.61214242719164,2455,8469,49.0,0.9,14243.0,,BU05182813,41.5,48.6,388.0,5.5,35.5,31.7,Uilebomen
64,170.5401959515243,82.79350614659849,31.49647295197045,80.70546628744073,97.45349743855098,4458,8469,47.0,0.3,14974.0,,BU05182814,31.1,35.5,282.0,7.6,46.3,16.3,Zuidwal
65,339.80502950632354,132.8047724280144,8.348489239804088,39.05558531894151,81.17947907243628,6050,8469,79.0,0.5,22143.0,,BU05182915,21.1,27.2,243.0,10.1,57.8,7.3,Schildersbuurt-West
66,398.56860380253323,125.52049020111342,3.307968978410272,22.631235251219945,72.99266321895345,4253,8469,82.0,0.5,20794.0,,BU05182916,19.8,25.8,237.0,11.1,63.2,6.2,Schildersbuurt-Noord
67,505.5609644135985,178.19674180717521,2.7219376154981103,15.842235817307607,50.335359496335826,2632,8469,86.0,0.5,19495.0,,BU05182917,18.9,24.8,248.0,11.3,62.7,5.1,Schildersbuurt-Oost
68,364.3987537735375,147.05413806293393,5.711282399165681,28.831596620893038,78.92173494356955,1801,8469,76.0,0.5,21781.0,,BU05183032,20.3,26.2,221.0,12.6,60.4,5.9,Transvaalkwartier-Noord
69,327.8580156403817,164.38184745738505,12.794046437223798,37.85989562135663,81.90590271863537,1853,8469,74.0,0.6,18322.0,,BU05183033,21.2,28.9,266.0,9.5,51.9,8.6,Transvaalkwartier-Midden
70,363.02353497967243,157.99463642226004,6.437900654759864,31.033750717105164,79.30889625256823,2573,8469,64.0,0.6,20311.0,,BU05183034,21.7,28.7,280.0,9.5,51.3,7.3,Transvaalkwartier-Zuid
71,310.43860873116563,117.0075536986941,8.230866571579762,33.6066457125614,92.0170067804086,3024,8469,32.0,0.6,18196.0,,BU05183130,26.8,32.9,244.0,5.1,41.1,11.2,Rustenburg
72,231.75629623810954,120.04622994202501,11.664850675973527,68.21235532999935,94.83965860396304,2081,8469,40.0,0.6,20438.0,,BU05183131,26.7,33.2,245.0,6.0,40.2,11.4,Oostbroek-Noord
73,309.8127693632876,144.00537224396373,9.750862868920487,41.76722156377743,86.1725472421372,3470,8469,41.0,0.5,22108.0,,BU05183135,24.4,31.0,237.0,6.4,42.8,8.8,Oostbroek-Zuid
74,321.12877289321466,128.87344255885245,7.583527761101379,41.18685482025786,84.11430155285355,8463,8469,30.0,0.6,13219.0,,BU05183284,29.9,36.1,258.0,3.9,36.5,15.2,Leyenburg
75,600.2571609570821,268.80738954622376,1.1667495041194471,9.825080905450625,52.11254138113244,3612,8469,69.0,0.6,10608.0,,BU05183387,21.1,28.2,236.0,8.6,55.2,7.6,"Venen, Oorden en Raden"
76,642.0984067637336,285.17181868986796,2.4433520531363437,9.575313889872868,33.59575583189879,3420,8469,65.0,0.7,8159.0,,BU05183396,23.1,30.0,223.0,6.5,50.4,9.0,"Zijden, Steden en Zichten"
77,805.74578151741,375.1951529512246,2.1799787420450456,10.699501545393629,27.840284025611272,4759,8469,65.0,0.6,11094.0,,BU05183398,22.8,30.0,243.0,8.0,51.7,9.6,Dreven en Gaarden
78,1020.4719923796898,390.61729187326586,9.807235345374755,10.037092423781976,19.997565821428207,943,8469,27.0,0.7,1597.0,,BU05183399,37.9,46.6,447.0,4.9,48.1,23.6,De Uithof
79,379.4513781801806,261.4613233366865,7.485230082931061,33.82603935207548,87.28323255908535,3124,8469,61.0,0.6,14030.0,,BU05183480,23.0,29.5,198.0,8.5,50.8,7.3,Morgenstond-Zuid
80,604.2795566552282,182.88407941962694,1.6102874158248788,8.12326686311123,33.13126323307667,3627,8469,63.0,0.7,13067.0,,BU05183488,27.1,35.0,289.0,4.7,43.2,15.6,Morgenstond-West
81,465.3236483163351,184.4441459799412,4.9859299927127,20.50320193525904,56.60436724560124,3537,8469,61.0,0.5,10249.0,,BU05183489,24.3,30.7,207.0,7.7,51.0,9.4,Morgenstond-Oost
82,253.15822608360776,245.84224192197547,0.0,81.04911447574088,81.0972808226625,101,8469,32.0,0.5,158.0,,BU05183536,23.8,24.8,188.0,11.2,64.5,3.9,Zuiderpark
83,630.4849402659996,130.48236535316815,0.0,2.1565019050828123,23.081081736354275,1763,8469,68.0,0.6,8739.0,,BU05183620,22.6,29.9,210.0,10.0,52.9,8.3,Moerwijk-Oost
84,388.32594698330905,169.73169187707583,6.420029615719463,29.428273343432654,72.9686399073401,3323,8469,71.0,0.5,12435.0,,BU05183637,19.6,25.6,181.0,10.0,62.4,4.4,Moerwijk-West
85,378.7637349893867,137.47971685320462,5.7391180270066835,35.55348699841519,70.33451733324895,3224,8469,55.0,0.5,15140.0,,BU05183638,22.9,29.1,217.0,8.3,50.3,7.5,Moerwijk-Noord
86,624.0557489807685,196.47098490465132,0.0,0.0,30.918956739650394,2420,8469,71.0,0.6,11286.0,,BU05183639,23.8,32.0,218.0,8.9,50.6,11.3,Moerwijk-Zuid
87,391.8784181222729,151.23121703572502,1.4688508915825405,25.286732459859923,75.65085104001916,1723,8469,71.0,0.9,16462.0,,BU05183721,22.2,29.2,286.0,9.2,50.2,9.1,Groente- en Fruitmarkt
88,236.53563456334993,111.45907751020661,21.3590844814183,61.969737977644876,94.58262597938301,3238,8469,65.0,0.3,18197.0,,BU05183819,24.6,29.1,211.0,7.5,54.8,11.7,Laakhaven-Oost
89,417.18103374414864,159.57192273572628,5.851589140835393,26.32339409987729,61.65255029643508,3735,8469,70.0,0.5,12794.0,,BU05183822,26.8,32.8,228.0,7.7,46.0,12.0,Laakhaven-West
90,352.7304875397939,187.04347016399768,3.7339856668465283,38.074207695371555,81.87741631947945,1613,8469,67.0,0.7,12341.0,,BU05183823,23.6,30.6,281.0,7.4,49.9,10.6,Spoorwijk
91,308.49806290300535,190.57210886532013,13.901985038142588,50.641535892345914,82.82574864599263,3517,8469,43.0,0.6,17760.0,,BU05183824,25.1,31.2,245.0,6.8,43.3,8.8,Laakkwartier-West
92,295.56425775825903,139.00379601926073,9.267192604400362,48.69818430033135,87.98495447813303,5184,8469,40.0,0.5,21126.0,,BU05183825,25.2,30.9,240.0,7.1,44.0,9.0,Laakkwartier-Oost
93,276.26092431237834,130.75179641871517,15.475303646843455,52.04604211630376,89.17467964052864,3924,8469,62.0,0.5,17089.0,,BU05183826,21.9,27.7,224.0,8.5,54.5,7.3,Noordpolderbuurt
94,297.0504367626053,121.30988899956147,24.69583198152376,44.64186761913525,83.01590175041802,1902,8469,55.0,1.1,1551.0,,BU05183960,49.6,59.6,309.0,2.9,18.3,44.4,Binckhorst
95,866.489324922867,244.1291490559894,0.0,0.0,10.148277052161504,1556,8469,52.0,1.0,4782.0,,BU05184001,34.7,44.6,429.0,4.1,35.1,26.2,Erasmus Veld
96,1475.7080893871082,249.7249838991544,0.0,0.0,0.0,3155,8469,49.0,1.1,9042.0,,BU05184002,33.3,46.4,481.0,4.2,35.5,29.2,Hoge Veld
97,1645.5532619733413,698.6523745353498,0.0,0.0,0.0,1066,8469,34.0,1.3,7617.0,,BU05184003,41.6,51.4,552.0,1.4,32.4,34.0,Parkbuurt oosteinde
98,675.0437606193352,103.54878355894103,0.0,0.0,41.10959296931666,63,8469,13.0,,93.0,,BU05184106,43.1,52.8,700.0,,34.0,34.7,Vlietzoom-West
99,,,,,,0,0,,,,,BU05184107,,,,,,,Vliegeniersbuurt
100,1336.0799644112435,777.9050779821421,0.0,0.0,23.214209807195985,350,8469,68.0,0.9,1436.0,,BU05184110,28.5,39.3,378.0,9.4,36.7,17.5,De Reef
101,1436.1994805173026,436.4774287095778,0.0,0.0,0.0,668,8469,25.0,1.5,2781.0,,BU05184208,54.3,71.9,819.0,3.0,32.2,47.7,Bosweide
102,,,,,,0,0,,,,,BU05184209,,,,,,,Tedingerbroek
103,1779.1353826613702,495.6744576546763,0.0,0.0,0.0,2686,8469,44.0,1.0,8416.0,,BU05184212,34.1,44.7,411.0,3.3,35.4,28.8,Morgenweide
104,1984.3857318143118,639.5945403822501,0.0,0.0,0.0,2032,8469,41.0,1.0,9887.0,,BU05184213,33.9,43.1,427.0,3.8,37.7,27.2,Singels
105,2438.2370120550736,612.1230070669797,0.0,0.0,0.0,1672,8469,42.0,1.1,5692.0,,BU05184214,32.8,41.9,412.0,3.8,37.1,26.0,Waterbuurt
106,3025.1157925625535,567.5811459455961,0.0,0.0,0.0,1100,8469,25.0,1.2,6703.0,,BU05184215,38.8,50.8,550.0,2.1,37.2,34.4,De Bras
107,970.0599116973915,119.67943734477095,0.0,0.0,4.871442909434408,32,8469,10.0,1.3,79.0,,BU05184316,60.0,,836.0,,,,Vlietzoom-Oost
108,,,,,,0,0,,,24.0,,BU05184317,,,,,,,De Rivieren
109,403.68950795088114,180.54018012659708,1.031483721293616,25.07419451568702,76.34968774418532,999,8469,21.0,0.8,12318.0,,BU06030111,,,,,,,Cromvliet
110,722.3532079440607,105.82625290563614,0.0,0.0,5.01982829752077,998,8469,16.0,1.1,9294.0,,BU06030112,,,,,,,Leeuwendaal
111,511.6820570256046,171.57516936370988,1.989173667147508,11.678952583499562,54.41834613106984,1315,8469,24.0,0.8,10356.0,,BU06030221,,,,,,,Oud-Rijswijk
112,830.1260874988072,234.10544870889325,0.0,0.0,0.693873549927928,1484,8469,19.0,0.8,10168.0,,BU06030222,,,,,,,Bomenbuurt
113,656.4655069346005,138.44554337415343,0.0,0.27278068729703187,22.47007932417135,334,8469,23.0,0.7,3636.0,,BU06030223,,,,,,,Welgelegen
114,992.899299810475,94.77351855113955,0.0,0.0,0.0,2201,8469,25.0,0.7,9971.0,,BU06030224,,,,,,,Rembrandtkwartier
115,1153.2064038261851,265.96057293280455,0.0,0.0,0.0,269,8469,43.0,0.5,5305.0,,BU06030225,,,,,,,Havenkwartier
116,558.5770280504589,484.9370874586692,20.16709898338914,35.58899820598083,73.55059629236037,62,8469,32.0,,739.0,,BU06030391,,,,,,,Hoornwijck
117,721.1035219731762,488.89031428759796,0.0,0.0,54.977213390249176,99,8469,16.0,,948.0,,BU06030392,,,,,,,Broekpolder
118,653.4744637440783,230.82082838665738,0.0,9.165781083953242,22.875296062456155,68,8469,46.0,0.7,176.0,,BU06030431,,,,,,,Julianapark
119,958.5199959481838,441.8886929756295,0.0,0.8699412525129847,22.980948087218014,616,8469,19.0,0.9,7532.0,,BU06030432,,,,,,,Huis te Lande
120,1159.0388191691654,370.32975109913616,0.0,0.0,8.995961173777646,2075,8469,36.0,0.7,5363.0,,BU06030434,,,,,,,Te Werve
121,1293.4926420734803,524.6454659648379,0.06457876184050322,0.30854297323795976,14.061767775301833,1249,8469,51.0,2.2,1139.0,,BU06030581,,,,,,,Plaspoelpolder
122,1085.3622268296913,805.4568975706945,0.0,32.267122385292005,44.65698429566655,1002,8469,34.0,0.8,8791.0,,BU06030633,,,,,,,Stationskwartier
123,822.8630992604355,130.70410049470777,0.0,0.0,0.0,2,8469,,,45.0,,BU06030641,,,,,,,Spoorzicht
124,1084.80014688579,489.38046111675453,0.0,0.0,15.548345362743703,1505,8469,33.0,0.7,9996.0,,BU06030642,,,,,,,Kleurenbuurt
125,1176.8059988064067,835.755187093028,2.162968687942121,20.39845854936184,44.24057124968259,1342,8469,44.0,0.5,8074.0,,BU06030643,,,,,,,Artiestenbuurt
126,1652.014853003448,977.3261217495364,0.0,3.7066829664406207,15.852228854888748,2197,8469,47.0,0.7,8608.0,,BU06030771,,,,,,,Muziekbuurt
127,,,,,,0,0,,,,,BU06030772,,,,,,,Wilhelminapark
128,1239.0846547582823,479.0205069413102,0.0,0.0,0.0,345,8469,16.0,0.6,818.0,,BU06030851,,,,,,,Overvoorde
129,1461.8748292578182,257.5732584579698,0.0,0.0,0.0,1569,8469,25.0,1.2,5758.0,,BU06030852,,,,,,,Strijp
130,1344.954446603651,281.3685982475837,0.0,0.0,0.0,424,8469,29.0,1.0,7467.0,,BU06030853,,,,,,,Presidentenbuurt
131,1424.0667150900476,696.3881049103163,0.0,5.005600939534813,11.794621742281322,2247,8469,36.0,0.8,8429.0,,BU06030854,,,,,,,Ministerbuurt
132,1730.0795432898883,948.2959288262368,2.241051688321059,4.962534486521429,13.093314634863635,3263,8469,45.0,0.8,10959.0,,BU06030961,,,,,,,Stervoorde
133,1714.6702146887535,697.9265256594338,0.0,0.0,0.0,302,8469,33.0,1.4,2036.0,,BU06030962,,,,,,,Eikelenburg
134,1812.9772181094258,648.2691069763539,0.0,0.0,3.84089873994231,7,8469,,,21.0,,BU06031082,,,,,,,Elsenburg
135,2459.494710084796,762.137243406411,0.0,0.0,0.0,165,8469,12.0,1.1,1014.0,,BU06031083,,,,,,,Pasgeld
136,1768.9137655369834,576.1259776605156,0.0,0.0,0.0,4,8469,,,25.0,,BU06031193,,,,,,,Kraayenburg
137,2594.5197151416432,791.7286138732849,0.0,0.0,0.0,299,8469,19.0,1.0,4059.0,,BU06031194,,,,,,,Vrijenban
138,3330.8475341665453,63.904355220813166,0.0,0.0,0.0,228,8469,24.0,1.4,608.0,,BU06290001,,,,,,,Oud-Wassenaar
139,2520.3475104623685,67.86459700077056,0.0,0.0,0.0,564,8469,25.0,1.5,1214.0,,BU06290002,,,,,,,Nieuw-Wassenaar
140,1194.4833237412136,124.2356682790259,0.0,0.0,0.0,92,8469,17.0,1.3,100.0,,BU06290003,,,,,,,Duindigt met Groenendaal
141,2813.228065436511,130.654720107268,0.0,0.0,0.0,309,8469,23.0,1.3,481.0,,BU06290004,,,,,,,Oud-Clingendaal
142,3187.5336533587283,161.05610303733982,0.0,0.0,0.0,193,8469,23.0,1.8,456.0,,BU06290005,,,,,,,De Kieviet
143,2274.8747458777393,128.2024598715295,0.0,0.0,0.0,526,8469,21.0,1.0,3745.0,,BU06290006,,,,,,,Kerkehout
144,2081.3532194586364,158.73780971747146,0.0,0.0,0.0,207,8469,26.0,1.5,1494.0,,BU06290007,,,,,,,Klingenbosch
145,2358.3338306071873,177.6959201258019,0.0,0.0,0.0,2,8469,,,6.0,,BU06290008,,,,,,,Verspreide huizen Eikenhorst
146,,,,,,0,0,,,1.0,,BU06290009,,,,,,,Verspreide huizen Meijendel
147,1416.793512119918,485.5622641991809,0.0,0.0,0.0,38,8469,9.0,1.5,272.0,,BU17830603,,,,,,,Buitengebied 2 wateringen
148,1144.9860313310219,544.2651876503851,0.0,0.0,20.06978491006746,476,8469,19.0,1.2,4320.0,,BU17830607,,,,,,,Wateringen Noord en Ambachtshof
149,1619.632813217268,453.3186410594109,0.0,0.0,0.0,1391,8469,15.0,1.2,8190.0,,BU17830610,,,,,,,Vliettuinen
150,2061.320752405154,437.29962769843434,0.0,0.0,0.0,945,8469,13.0,1.2,4679.0,,BU17830903,,,,,,,Westhof en Dijkpolder
